eta,max_depth,subsample,colsample_bytree,lambda,alpha,n_estimators,accuracy,auc,f1_score,precision,recall
0.001,7,0.5,0.5,5,1,300,0.7175273865414711,0.7444158531409167,0.2100656455142232,0.12151898734177215,0.7741935483870968
0.001,7,0.6,0.5,5,0,100,0.7175273865414711,0.7444158531409167,0.2100656455142232,0.12151898734177215,0.7741935483870968
0.03,5,0.6,0.5,5,0,100,0.7175273865414711,0.7444158531409167,0.2100656455142232,0.12151898734177215,0.7741935483870968
0.03,7,0.5,0.6,5,0,100,0.7464788732394366,0.7443230050933786,0.22115384615384615,0.12994350282485875,0.7419354838709677
0.05,3,0.5,0.6,1,1,300,0.7464788732394366,0.7443230050933786,0.22115384615384615,0.12994350282485875,0.7419354838709677
0.01,5,0.5,0.6,1,1,100,0.702660406885759,0.7442566850594228,0.20502092050209206,0.11778846153846154,0.7903225806451613
0.1,3,0.8,0.8,1,1,100,0.7316118935837246,0.7441638370118845,0.2151029748283753,0.12533333333333332,0.7580645161290323
0.001,5,0.8,0.6,5,1,100,0.687793427230047,0.7440975169779287,0.20040080160320642,0.11441647597254005,0.8064516129032258
0.05,3,0.5,0.5,5,1,100,0.687793427230047,0.7440975169779287,0.20040080160320642,0.11441647597254005,0.8064516129032258
0.001,7,0.5,0.5,5,0,100,0.7167449139280125,0.7440046689303905,0.2096069868995633,0.12121212121212122,0.7741935483870968
0.001,7,0.5,0.8,5,0,100,0.7167449139280125,0.7440046689303905,0.2096069868995633,0.12121212121212122,0.7741935483870968
0.01,3,0.6,0.6,5,0,100,0.672926447574335,0.7439383488964347,0.19615384615384615,0.11135371179039301,0.8225806451612904
0.01,7,0.8,0.6,1,1,100,0.7456964006259781,0.7439118208828523,0.22062350119904076,0.1295774647887324,0.7419354838709677
0.01,5,0.5,0.5,5,0,100,0.7018779342723005,0.7438455008488964,0.2045929018789144,0.11750599520383694,0.7903225806451613
0.01,5,0.8,0.5,5,1,100,0.7018779342723005,0.7438455008488964,0.2045929018789144,0.11750599520383694,0.7903225806451613
0.03,5,0.6,0.6,1,0,100,0.730829420970266,0.7437526528013584,0.2146118721461187,0.125,0.7580645161290323
0.05,5,0.6,0.6,5,0,100,0.730829420970266,0.7437526528013584,0.2146118721461187,0.125,0.7580645161290323
0.001,5,0.5,0.6,5,0,100,0.6870109546165885,0.7436863327674024,0.2,0.1141552511415525,0.8064516129032258
0.01,3,0.8,0.6,1,1,300,0.6870109546165885,0.7436863327674024,0.2,0.1141552511415525,0.8064516129032258
0.01,3,0.5,0.5,5,1,300,0.6870109546165885,0.7436863327674024,0.2,0.1141552511415525,0.8064516129032258
0.01,7,0.8,0.8,5,0,300,0.7597809076682316,0.7436598047538201,0.22670025188916876,0.13432835820895522,0.7258064516129032
0.03,5,0.5,0.6,5,1,300,0.7597809076682316,0.7436598047538201,0.22670025188916876,0.13432835820895522,0.7258064516129032
0.05,7,0.8,0.5,5,1,100,0.7597809076682316,0.7436598047538201,0.22670025188916876,0.13432835820895522,0.7258064516129032
0.03,5,0.5,0.5,5,0,300,0.7597809076682316,0.7436598047538201,0.22670025188916876,0.13432835820895522,0.7258064516129032
0.001,7,0.6,0.6,5,1,100,0.715962441314554,0.7435934847198642,0.20915032679738563,0.12090680100755667,0.7741935483870968
0.03,5,0.5,0.6,5,0,100,0.715962441314554,0.7435934847198642,0.20915032679738563,0.12090680100755667,0.7741935483870968
0.03,7,0.5,0.6,5,1,100,0.7449139280125195,0.743500636672326,0.22009569377990432,0.12921348314606743,0.7419354838709677
0.05,5,0.5,0.6,1,0,100,0.7449139280125195,0.743500636672326,0.22009569377990432,0.12921348314606743,0.7419354838709677
0.05,5,0.5,0.6,5,1,100,0.7300469483568075,0.7433414685908319,0.214123006833713,0.1246684350132626,0.7580645161290323
0.01,5,0.5,0.6,1,0,300,0.7300469483568075,0.7433414685908319,0.214123006833713,0.1246684350132626,0.7580645161290323
0.03,3,0.6,0.5,1,1,100,0.6862284820031299,0.743275148556876,0.1996007984031936,0.11389521640091116,0.8064516129032258
0.05,7,0.5,0.6,5,1,100,0.758998435054773,0.7432486205432938,0.22613065326633167,0.13392857142857142,0.7258064516129032
0.01,3,0.6,0.6,5,1,100,0.6713615023474179,0.7431159804753821,0.19540229885057472,0.1108695652173913,0.8225806451612904
0.05,3,0.8,0.8,5,0,300,0.744131455399061,0.7430894524617997,0.21957040572792363,0.12885154061624648,0.7419354838709677
0.05,3,0.5,0.5,1,1,300,0.744131455399061,0.7430894524617997,0.21957040572792363,0.12885154061624648,0.7419354838709677
0.05,5,0.8,0.5,1,0,100,0.744131455399061,0.7430894524617997,0.21957040572792363,0.12885154061624648,0.7419354838709677
0.03,7,0.5,0.5,5,0,100,0.744131455399061,0.7430894524617997,0.21957040572792363,0.12885154061624648,0.7419354838709677
0.05,5,0.8,0.8,1,0,100,0.744131455399061,0.7430894524617997,0.21957040572792363,0.12885154061624648,0.7419354838709677
0.03,7,0.6,0.6,1,0,100,0.7730829420970265,0.7429966044142614,0.2328042328042328,0.13924050632911392,0.7096774193548387
0.01,7,0.8,0.5,5,1,100,0.729264475743349,0.7429302843803056,0.21363636363636362,0.12433862433862433,0.7580645161290323
0.001,7,0.6,0.5,1,1,100,0.729264475743349,0.7429302843803056,0.21363636363636362,0.12433862433862433,0.7580645161290323
0.03,5,0.5,0.6,1,0,100,0.729264475743349,0.7429302843803056,0.21363636363636362,0.12433862433862433,0.7580645161290323
0.001,7,0.6,0.8,5,0,300,0.729264475743349,0.7429302843803056,0.21363636363636362,0.12433862433862433,0.7580645161290323
0.01,3,0.5,0.6,5,0,300,0.6854460093896714,0.7428639643463497,0.199203187250996,0.11363636363636363,0.8064516129032258
0.01,3,0.8,0.8,1,0,300,0.6854460093896714,0.7428639643463497,0.199203187250996,0.11363636363636363,0.8064516129032258
0.03,3,0.8,0.6,5,1,100,0.6854460093896714,0.7428639643463497,0.199203187250996,0.11363636363636363,0.8064516129032258
0.001,7,0.5,0.6,5,1,300,0.7143974960876369,0.7427711162988115,0.20824295010845986,0.12030075187969924,0.7741935483870968
0.03,3,0.8,0.5,1,0,300,0.7143974960876369,0.7427711162988115,0.20824295010845986,0.12030075187969924,0.7741935483870968
0.03,3,0.5,0.6,5,0,300,0.7143974960876369,0.7427711162988115,0.20824295010845986,0.12030075187969924,0.7741935483870968
0.03,5,0.6,0.6,5,1,100,0.7143974960876369,0.7427711162988115,0.20824295010845986,0.12030075187969924,0.7741935483870968
0.03,5,0.5,0.8,5,1,100,0.7143974960876369,0.7427711162988115,0.20824295010845986,0.12030075187969924,0.7741935483870968
0.01,7,0.5,0.6,1,0,100,0.7433489827856025,0.7426782682512734,0.21904761904761905,0.12849162011173185,0.7419354838709677
0.1,5,0.8,0.6,5,0,100,0.7723004694835681,0.7425854202037352,0.23218997361477572,0.138801261829653,0.7096774193548387
0.01,7,0.5,0.8,5,0,100,0.7284820031298904,0.7425191001697793,0.21315192743764172,0.12401055408970976,0.7580645161290323
0.03,5,0.6,0.5,1,1,100,0.7284820031298904,0.7425191001697793,0.21315192743764172,0.12401055408970976,0.7580645161290323
0.05,3,0.8,0.5,5,1,300,0.7284820031298904,0.7425191001697793,0.21315192743764172,0.12401055408970976,0.7580645161290323
0.03,3,0.6,0.8,1,0,100,0.6846635367762128,0.7424527801358234,0.1988071570576541,0.11337868480725624,0.8064516129032258
0.03,3,0.8,0.6,1,0,300,0.7136150234741784,0.7423599320882852,0.2077922077922078,0.12,0.7741935483870968
0.001,7,0.5,0.8,5,1,100,0.7136150234741784,0.7423599320882852,0.2077922077922078,0.12,0.7741935483870968
0.001,7,0.6,0.5,5,1,100,0.7136150234741784,0.7423599320882852,0.2077922077922078,0.12,0.7741935483870968
0.05,3,0.8,0.8,5,1,300,0.7425665101721439,0.742267084040747,0.21852731591448932,0.12813370473537605,0.7419354838709677
0.05,3,0.5,0.6,5,0,300,0.7425665101721439,0.742267084040747,0.21852731591448932,0.12813370473537605,0.7419354838709677
0.01,5,0.8,0.6,5,1,100,0.6987480438184663,0.7422007640067911,0.2028985507246377,0.1163895486935867,0.7903225806451613
0.01,7,0.8,0.8,1,0,300,0.7715179968701096,0.7421742359932089,0.23157894736842105,0.13836477987421383,0.7096774193548387
0.03,5,0.6,0.6,1,1,100,0.7276995305164319,0.742107915959253,0.21266968325791855,0.12368421052631579,0.7580645161290323
0.001,7,0.8,0.6,5,1,300,0.7276995305164319,0.742107915959253,0.21266968325791855,0.12368421052631579,0.7580645161290323
0.01,5,0.5,0.6,1,1,300,0.7276995305164319,0.742107915959253,0.21266968325791855,0.12368421052631579,0.7580645161290323
0.001,7,0.5,0.5,1,0,100,0.7276995305164319,0.742107915959253,0.21266968325791855,0.12368421052631579,0.7580645161290323
0.01,7,0.6,0.5,5,0,100,0.7276995305164319,0.742107915959253,0.21266968325791855,0.12368421052631579,0.7580645161290323
0.03,3,0.8,0.8,1,0,100,0.6838810641627543,0.7420415959252971,0.1984126984126984,0.11312217194570136,0.8064516129032258
0.01,3,0.5,0.8,1,0,300,0.6838810641627543,0.7420415959252971,0.1984126984126984,0.11312217194570136,0.8064516129032258
0.01,7,0.8,0.8,5,1,300,0.7566510172143975,0.7420150679117148,0.22443890274314215,0.13274336283185842,0.7258064516129032
0.01,7,0.6,0.6,1,1,300,0.7566510172143975,0.7420150679117148,0.22443890274314215,0.13274336283185842,0.7258064516129032
0.001,7,0.5,0.5,5,1,100,0.7128325508607198,0.7419487478777589,0.20734341252699784,0.11970074812967581,0.7741935483870968
0.05,7,0.6,0.6,1,0,100,0.7856025039123631,0.7419222198641766,0.2388888888888889,0.14429530201342283,0.6935483870967742
0.05,5,0.5,0.5,1,0,100,0.7417840375586855,0.7418558998302207,0.21800947867298578,0.12777777777777777,0.7419354838709677
0.01,7,0.6,0.8,1,1,100,0.7417840375586855,0.7418558998302207,0.21800947867298578,0.12777777777777777,0.7419354838709677
0.03,7,0.6,0.5,5,1,100,0.7417840375586855,0.7418558998302207,0.21800947867298578,0.12777777777777777,0.7419354838709677
0.05,5,0.6,0.5,1,0,100,0.7417840375586855,0.7418558998302207,0.21800947867298578,0.12777777777777777,0.7419354838709677
0.01,5,0.5,0.5,5,1,100,0.6979655712050078,0.7417895797962648,0.2024793388429752,0.11611374407582939,0.7903225806451613
0.001,7,0.5,0.8,5,0,300,0.7269170579029735,0.7416967317487266,0.21218961625282168,0.12335958005249344,0.7580645161290323
0.03,3,0.5,0.6,1,0,100,0.6830985915492958,0.7416304117147707,0.19801980198019803,0.11286681715575621,0.8064516129032258
0.03,3,0.6,0.5,5,0,100,0.6830985915492958,0.7416304117147707,0.19801980198019803,0.11286681715575621,0.8064516129032258
0.03,3,0.6,0.5,1,0,100,0.6830985915492958,0.7416304117147707,0.19801980198019803,0.11286681715575621,0.8064516129032258
0.03,3,0.6,0.6,1,0,100,0.6830985915492958,0.7416304117147707,0.19801980198019803,0.11286681715575621,0.8064516129032258
0.03,3,0.6,0.6,1,1,100,0.6830985915492958,0.7416304117147707,0.19801980198019803,0.11286681715575621,0.8064516129032258
0.03,7,0.8,0.6,5,0,100,0.755868544600939,0.7416038837011885,0.22388059701492538,0.1323529411764706,0.7258064516129032
0.001,7,0.5,0.6,5,1,100,0.7120500782472613,0.7415375636672326,0.20689655172413793,0.11940298507462686,0.7741935483870968
0.1,3,0.6,0.5,5,0,100,0.7120500782472613,0.7415375636672326,0.20689655172413793,0.11940298507462686,0.7741935483870968
0.03,3,0.6,0.6,1,1,300,0.7120500782472613,0.7415375636672326,0.20689655172413793,0.11940298507462686,0.7741935483870968
0.01,7,0.5,0.8,1,0,100,0.741001564945227,0.7414447156196943,0.21749408983451538,0.12742382271468145,0.7419354838709677
0.01,7,0.6,0.6,1,1,100,0.741001564945227,0.7414447156196943,0.21749408983451538,0.12742382271468145,0.7419354838709677
0.01,5,0.5,0.8,5,0,100,0.6971830985915493,0.7413783955857385,0.2020618556701031,0.11583924349881797,0.7903225806451613
0.01,5,0.6,0.8,5,1,100,0.6971830985915493,0.7413783955857385,0.2020618556701031,0.11583924349881797,0.7903225806451613
0.01,7,0.6,0.8,1,0,300,0.7699530516431925,0.7413518675721562,0.23036649214659685,0.1375,0.7096774193548387
0.03,5,0.5,0.5,1,1,300,0.7699530516431925,0.7413518675721562,0.23036649214659685,0.1375,0.7096774193548387
0.001,7,0.5,0.5,1,1,100,0.7261345852895149,0.7412855475382003,0.21171171171171171,0.12303664921465969,0.7580645161290323
0.01,5,0.6,0.8,5,0,300,0.7261345852895149,0.7412855475382003,0.21171171171171171,0.12303664921465969,0.7580645161290323
0.03,3,0.6,0.5,5,1,100,0.6823161189358372,0.7412192275042445,0.1976284584980237,0.11261261261261261,0.8064516129032258
0.01,3,0.6,0.8,1,1,300,0.6823161189358372,0.7412192275042445,0.1976284584980237,0.11261261261261261,0.8064516129032258
0.3,3,0.5,0.6,5,1,100,0.784037558685446,0.741099851443124,0.23756906077348067,0.14333333333333334,0.6935483870967742
0.01,7,0.8,0.6,5,1,100,0.7402190923317684,0.7410335314091681,0.2169811320754717,0.1270718232044199,0.7419354838709677
0.03,7,0.6,0.8,1,1,100,0.769170579029734,0.7409406833616299,0.2297650130548303,0.13707165109034267,0.7096774193548387
0.03,5,0.8,0.8,5,1,300,0.769170579029734,0.7409406833616299,0.2297650130548303,0.13707165109034267,0.7096774193548387
0.03,5,0.5,0.6,1,1,100,0.7253521126760564,0.7408743633276739,0.21123595505617979,0.1227154046997389,0.7580645161290323
0.03,5,0.5,0.5,1,1,100,0.7253521126760564,0.7408743633276739,0.21123595505617979,0.1227154046997389,0.7580645161290323
0.03,3,0.6,0.8,5,0,100,0.6815336463223787,0.7408080432937182,0.19723865877712032,0.11235955056179775,0.8064516129032258
0.03,3,0.6,0.8,1,1,100,0.6815336463223787,0.7408080432937182,0.19723865877712032,0.11235955056179775,0.8064516129032258
0.03,3,0.6,0.6,5,1,100,0.6815336463223787,0.7408080432937182,0.19723865877712032,0.11235955056179775,0.8064516129032258
0.01,3,0.5,0.8,1,1,300,0.6815336463223787,0.7408080432937182,0.19723865877712032,0.11235955056179775,0.8064516129032258
0.01,3,0.8,0.8,1,1,300,0.6815336463223787,0.7408080432937182,0.19723865877712032,0.11235955056179775,0.8064516129032258
0.01,5,0.5,0.5,1,0,100,0.7104851330203443,0.7407151952461799,0.20600858369098712,0.1188118811881188,0.7741935483870968
0.01,5,0.6,0.6,1,0,100,0.7104851330203443,0.7407151952461799,0.20600858369098712,0.1188118811881188,0.7741935483870968
0.01,7,0.8,0.8,5,0,100,0.7394366197183099,0.7406223471986417,0.2164705882352941,0.12672176308539945,0.7419354838709677
0.05,3,0.8,0.6,5,0,300,0.7394366197183099,0.7406223471986417,0.2164705882352941,0.12672176308539945,0.7419354838709677
0.05,3,0.5,0.6,5,1,300,0.7394366197183099,0.7406223471986417,0.2164705882352941,0.12672176308539945,0.7419354838709677
0.001,5,0.6,0.5,5,0,100,0.6956181533646323,0.7405560271646858,0.20123203285420946,0.11529411764705882,0.7903225806451613
0.03,3,0.6,0.6,5,0,100,0.6807511737089202,0.7403968590831919,0.1968503937007874,0.11210762331838565,0.8064516129032258
0.01,3,0.5,0.8,5,1,300,0.6807511737089202,0.7403968590831919,0.1968503937007874,0.11210762331838565,0.8064516129032258
0.03,3,0.8,0.8,5,1,100,0.6807511737089202,0.7403968590831919,0.1968503937007874,0.11210762331838565,0.8064516129032258
0.05,3,0.6,0.6,1,1,300,0.7535211267605634,0.7403703310696095,0.2222222222222222,0.13119533527696792,0.7258064516129032
0.03,5,0.8,0.5,5,1,300,0.7535211267605634,0.7403703310696095,0.2222222222222222,0.13119533527696792,0.7258064516129032
0.03,3,0.5,0.6,5,1,300,0.7097026604068858,0.7403040110356537,0.20556745182012848,0.11851851851851852,0.7741935483870968
0.01,7,0.8,0.8,5,1,100,0.7386541471048513,0.7402111629881154,0.215962441314554,0.12637362637362637,0.7419354838709677
0.05,3,0.5,0.8,1,0,100,0.6948356807511737,0.7401448429541596,0.20081967213114754,0.11502347417840375,0.7903225806451613
0.001,5,0.6,0.5,5,1,300,0.6948356807511737,0.7401448429541596,0.20081967213114754,0.11502347417840375,0.7903225806451613
0.001,5,0.6,0.5,5,0,300,0.6948356807511737,0.7401448429541596,0.20081967213114754,0.11502347417840375,0.7903225806451613
0.05,3,0.6,0.6,1,1,100,0.6948356807511737,0.7401448429541596,0.20081967213114754,0.11502347417840375,0.7903225806451613
0.001,5,0.8,0.8,5,1,100,0.6948356807511737,0.7401448429541596,0.20081967213114754,0.11502347417840375,0.7903225806451613
0.001,5,0.8,0.5,5,1,300,0.6948356807511737,0.7401448429541596,0.20081967213114754,0.11502347417840375,0.7903225806451613
0.01,5,0.5,0.8,5,1,100,0.6948356807511737,0.7401448429541596,0.20081967213114754,0.11502347417840375,0.7903225806451613
0.1,5,0.8,0.6,5,1,100,0.7676056338028169,0.7401183149405772,0.22857142857142856,0.13622291021671826,0.7096774193548387
0.1,5,0.6,0.6,5,1,100,0.7676056338028169,0.7401183149405772,0.22857142857142856,0.13622291021671826,0.7096774193548387
0.05,7,0.8,0.6,5,1,100,0.7676056338028169,0.7401183149405772,0.22857142857142856,0.13622291021671826,0.7096774193548387
0.01,5,0.6,0.8,5,1,300,0.7237871674491393,0.7400519949066213,0.21029082774049218,0.12207792207792208,0.7580645161290323
0.001,7,0.6,0.8,5,1,300,0.7237871674491393,0.7400519949066213,0.21029082774049218,0.12207792207792208,0.7580645161290323
0.001,7,0.5,0.8,5,1,300,0.7237871674491393,0.7400519949066213,0.21029082774049218,0.12207792207792208,0.7580645161290323
0.01,5,0.8,0.5,5,1,300,0.7237871674491393,0.7400519949066213,0.21029082774049218,0.12207792207792208,0.7580645161290323
0.01,3,0.8,0.8,5,1,300,0.6799687010954617,0.7399856748726655,0.19646365422396855,0.11185682326621924,0.8064516129032258
0.03,3,0.8,0.8,1,1,100,0.6799687010954617,0.7399856748726655,0.19646365422396855,0.11185682326621924,0.8064516129032258
0.01,3,0.6,0.8,5,0,300,0.6799687010954617,0.7399856748726655,0.19646365422396855,0.11185682326621924,0.8064516129032258
0.03,3,0.6,0.6,5,0,300,0.7089201877934272,0.7398928268251274,0.20512820512820512,0.11822660098522167,0.7741935483870968
0.01,3,0.6,0.8,1,0,100,0.6651017214397497,0.7398265067911716,0.19245283018867926,0.10897435897435898,0.8225806451612904
0.05,5,0.8,0.5,1,1,100,0.7378716744913928,0.7397999787775892,0.2154566744730679,0.12602739726027398,0.7419354838709677
0.001,5,0.6,0.8,1,1,100,0.6940532081377152,0.7397336587436333,0.20040899795501022,0.11475409836065574,0.7903225806451613
0.05,3,0.5,0.6,1,1,100,0.6940532081377152,0.7397336587436333,0.20040899795501022,0.11475409836065574,0.7903225806451613
0.001,5,0.6,0.5,1,0,100,0.6940532081377152,0.7397336587436333,0.20040899795501022,0.11475409836065574,0.7903225806451613
0.01,5,0.6,0.6,5,0,300,0.7230046948356808,0.7396408106960951,0.20982142857142858,0.12176165803108809,0.7580645161290323
0.01,5,0.8,0.6,5,0,300,0.7230046948356808,0.7396408106960951,0.20982142857142858,0.12176165803108809,0.7580645161290323
0.01,7,0.5,0.5,5,0,100,0.7230046948356808,0.7396408106960951,0.20982142857142858,0.12176165803108809,0.7580645161290323
0.01,3,0.8,0.8,5,0,300,0.6791862284820032,0.7395744906621392,0.19607843137254902,0.11160714285714286,0.8064516129032258
0.03,3,0.5,0.8,1,1,100,0.6791862284820032,0.7395744906621392,0.19607843137254902,0.11160714285714286,0.8064516129032258
0.03,3,0.6,0.8,5,1,100,0.6791862284820032,0.7395744906621392,0.19607843137254902,0.11160714285714286,0.8064516129032258
0.01,3,0.6,0.8,5,1,300,0.6791862284820032,0.7395744906621392,0.19607843137254902,0.11160714285714286,0.8064516129032258
0.03,3,0.5,0.8,1,0,100,0.6791862284820032,0.7395744906621392,0.19607843137254902,0.11160714285714286,0.8064516129032258
0.03,7,0.6,0.6,5,0,100,0.7519561815336463,0.7395479626485568,0.22113022113022113,0.13043478260869565,0.7258064516129032
0.03,3,0.5,0.5,5,1,300,0.7081377151799687,0.739481642614601,0.2046908315565032,0.11793611793611794,0.7741935483870968
0.01,3,0.8,0.8,1,0,100,0.6643192488262911,0.7394153225806452,0.192090395480226,0.10874200426439233,0.8225806451612904
0.01,3,0.8,0.8,1,1,100,0.6643192488262911,0.7394153225806452,0.192090395480226,0.10874200426439233,0.8225806451612904
0.001,3,0.5,0.8,5,0,300,0.6643192488262911,0.7394153225806452,0.192090395480226,0.10874200426439233,0.8225806451612904
0.001,3,0.5,0.8,5,1,300,0.6643192488262911,0.7394153225806452,0.192090395480226,0.10874200426439233,0.8225806451612904
0.05,3,0.8,0.5,1,1,300,0.7370892018779343,0.7393887945670629,0.21495327102803738,0.12568306010928962,0.7419354838709677
0.001,5,0.5,0.5,5,1,300,0.6932707355242567,0.739322474533107,0.2,0.11448598130841121,0.7903225806451613
0.05,3,0.8,0.6,1,1,100,0.6932707355242567,0.739322474533107,0.2,0.11448598130841121,0.7903225806451613
0.001,5,0.6,0.5,5,1,100,0.6932707355242567,0.739322474533107,0.2,0.11448598130841121,0.7903225806451613
0.01,7,0.8,0.8,1,1,300,0.7660406885758998,0.7392959465195246,0.22739018087855298,0.13538461538461538,0.7096774193548387
0.03,5,0.8,0.8,1,1,100,0.7222222222222222,0.7392296264855688,0.20935412026726058,0.12144702842377261,0.7580645161290323
0.001,7,0.8,0.6,5,1,100,0.7222222222222222,0.7392296264855688,0.20935412026726058,0.12144702842377261,0.7580645161290323
0.1,3,0.6,0.6,1,1,100,0.7222222222222222,0.7392296264855688,0.20935412026726058,0.12144702842377261,0.7580645161290323
0.001,7,0.6,0.5,5,0,300,0.7222222222222222,0.7392296264855688,0.20935412026726058,0.12144702842377261,0.7580645161290323
0.03,3,0.5,0.5,5,1,100,0.6784037558685446,0.7391633064516129,0.19569471624266144,0.111358574610245,0.8064516129032258
0.01,3,0.5,0.8,5,0,300,0.6784037558685446,0.7391633064516129,0.19569471624266144,0.111358574610245,0.8064516129032258
0.03,5,0.8,0.5,5,0,300,0.7511737089201878,0.7391367784380306,0.22058823529411764,0.13005780346820808,0.7258064516129032
0.01,3,0.6,0.8,5,0,100,0.6635367762128326,0.7390041383701189,0.19172932330827067,0.10851063829787234,0.8225806451612904
0.03,5,0.8,0.6,1,0,100,0.7363067292644757,0.7389776103565366,0.21445221445221446,0.12534059945504086,0.7419354838709677
0.05,3,0.5,0.6,5,0,100,0.6924882629107981,0.7389112903225805,0.19959266802443992,0.11421911421911422,0.7903225806451613
0.05,3,0.6,0.6,1,0,100,0.6924882629107981,0.7389112903225805,0.19959266802443992,0.11421911421911422,0.7903225806451613
0.001,5,0.6,0.5,1,1,100,0.6924882629107981,0.7389112903225805,0.19959266802443992,0.11421911421911422,0.7903225806451613
0.001,5,0.8,0.6,1,0,100,0.6924882629107981,0.7389112903225805,0.19959266802443992,0.11421911421911422,0.7903225806451613
0.03,5,0.8,0.6,5,1,100,0.7214397496087637,0.7388184422750425,0.2088888888888889,0.1211340206185567,0.7580645161290323
0.01,5,0.8,0.6,5,1,300,0.7214397496087637,0.7388184422750425,0.2088888888888889,0.1211340206185567,0.7580645161290323
0.05,3,0.6,0.6,1,0,300,0.7503912363067292,0.7387255942275043,0.2200488997555012,0.12968299711815562,0.7258064516129032
0.01,5,0.8,0.5,1,1,100,0.7065727699530516,0.7386592741935484,0.20382165605095542,0.11735941320293398,0.7741935483870968
0.01,5,0.5,0.5,1,1,100,0.7065727699530516,0.7386592741935484,0.20382165605095542,0.11735941320293398,0.7741935483870968
0.01,3,0.5,0.8,1,0,100,0.662754303599374,0.7385929541595926,0.19136960600375236,0.10828025477707007,0.8225806451612904
0.01,3,0.6,0.8,5,1,100,0.662754303599374,0.7385929541595926,0.19136960600375236,0.10828025477707007,0.8225806451612904
0.001,3,0.6,0.8,1,1,100,0.662754303599374,0.7385929541595926,0.19136960600375236,0.10828025477707007,0.8225806451612904
0.01,3,0.6,0.8,1,1,100,0.662754303599374,0.7385929541595926,0.19136960600375236,0.10828025477707007,0.8225806451612904
0.05,3,0.6,0.6,5,1,300,0.7355242566510172,0.7385664261460102,0.21395348837209302,0.125,0.7419354838709677
0.05,3,0.5,0.6,1,0,100,0.6917057902973396,0.7385001061120544,0.1991869918699187,0.11395348837209303,0.7903225806451613
0.05,3,0.6,0.6,5,0,100,0.6917057902973396,0.7385001061120544,0.1991869918699187,0.11395348837209303,0.7903225806451613
0.001,5,0.5,0.8,1,0,100,0.6917057902973396,0.7385001061120544,0.1991869918699187,0.11395348837209303,0.7903225806451613
0.001,5,0.5,0.6,1,0,100,0.6917057902973396,0.7385001061120544,0.1991869918699187,0.11395348837209303,0.7903225806451613
0.001,5,0.6,0.8,5,0,300,0.6917057902973396,0.7385001061120544,0.1991869918699187,0.11395348837209303,0.7903225806451613
0.03,3,0.5,0.5,1,0,300,0.7206572769953051,0.7384072580645161,0.20842572062084258,0.12082262210796915,0.7580645161290323
0.001,7,0.6,0.6,5,0,300,0.7206572769953051,0.7384072580645161,0.20842572062084258,0.12082262210796915,0.7580645161290323
0.01,5,0.6,0.6,5,1,300,0.7206572769953051,0.7384072580645161,0.20842572062084258,0.12082262210796915,0.7580645161290323
0.01,5,0.5,0.5,5,0,300,0.7206572769953051,0.7384072580645161,0.20842572062084258,0.12082262210796915,0.7580645161290323
0.01,5,0.6,0.5,5,0,300,0.7206572769953051,0.7384072580645161,0.20842572062084258,0.12082262210796915,0.7580645161290323
0.05,5,0.5,0.5,5,1,100,0.7206572769953051,0.7384072580645161,0.20842572062084258,0.12082262210796915,0.7580645161290323
0.03,7,0.5,0.8,5,0,100,0.7496087636932708,0.738314410016978,0.21951219512195122,0.12931034482758622,0.7258064516129032
0.03,3,0.5,0.5,5,0,300,0.7057902973395931,0.738248089983022,0.2033898305084746,0.11707317073170732,0.7741935483870968
0.01,5,0.8,0.8,1,0,100,0.7057902973395931,0.738248089983022,0.2033898305084746,0.11707317073170732,0.7741935483870968
0.01,3,0.8,0.8,5,0,100,0.6619718309859155,0.7381817699490663,0.19101123595505617,0.10805084745762712,0.8225806451612904
0.01,3,0.8,0.8,5,1,100,0.6619718309859155,0.7381817699490663,0.19101123595505617,0.10805084745762712,0.8225806451612904
0.05,3,0.8,0.6,5,1,300,0.7347417840375586,0.7381552419354839,0.21345707656612528,0.12466124661246612,0.7419354838709677
0.001,7,0.5,0.6,1,0,300,0.7347417840375586,0.7381552419354839,0.21345707656612528,0.12466124661246612,0.7419354838709677
0.001,5,0.8,0.5,5,1,100,0.690923317683881,0.738088921901528,0.19878296146044624,0.1136890951276102,0.7903225806451613
0.01,3,0.5,0.6,1,0,300,0.690923317683881,0.738088921901528,0.19878296146044624,0.1136890951276102,0.7903225806451613
0.001,5,0.8,0.6,1,1,100,0.690923317683881,0.738088921901528,0.19878296146044624,0.1136890951276102,0.7903225806451613
0.01,7,0.6,0.8,1,1,300,0.7636932707355243,0.7380623938879457,0.22564102564102564,0.13414634146341464,0.7096774193548387
0.01,7,0.8,0.6,1,1,300,0.7636932707355243,0.7380623938879457,0.22564102564102564,0.13414634146341464,0.7096774193548387
0.05,3,0.5,0.8,1,0,300,0.7636932707355243,0.7380623938879457,0.22564102564102564,0.13414634146341464,0.7096774193548387
0.1,3,0.5,0.6,5,1,100,0.7198748043818466,0.7379960738539898,0.2079646017699115,0.12051282051282051,0.7580645161290323
0.01,5,0.6,0.5,5,1,300,0.7198748043818466,0.7379960738539898,0.2079646017699115,0.12051282051282051,0.7580645161290323
0.01,3,0.8,0.5,5,0,100,0.676056338028169,0.7379297538200339,0.19455252918287938,0.11061946902654868,0.8064516129032258
