eta,max_depth,subsample,colsample_bytree,lambda,alpha,n_estimators,accuracy,auc,f1_score,precision,recall
0.3,5,0.6,0.5,5,1,100,0.837245696400626,0.6772203947368421,0.22962962962962963,0.14903846153846154,0.5
0.1,5,0.6,0.8,1,1,300,0.8740219092331768,0.6200127334465194,0.20689655172413793,0.14893617021276595,0.3387096774193548
0.05,7,0.6,0.8,5,1,100,0.7816901408450704,0.7628262945670629,0.24797843665768193,0.1488673139158576,0.7419354838709677
0.1,3,0.5,0.8,1,0,300,0.8184663536776213,0.7056186332767402,0.23684210526315788,0.1487603305785124,0.5806451612903226
0.03,5,0.5,0.6,1,1,300,0.7887323943661971,0.7512202886247878,0.24581005586592178,0.14864864864864866,0.7096774193548387
0.1,7,0.5,0.6,5,0,100,0.8145539906103286,0.7112160441426146,0.2379421221864952,0.14859437751004015,0.5967741935483871
0.05,7,0.5,0.5,1,0,100,0.795774647887324,0.7396142826825126,0.24347826086956523,0.14840989399293286,0.6774193548387096
0.1,5,0.5,0.8,5,1,300,0.8513302034428795,0.6540083828522921,0.22131147540983606,0.14835164835164835,0.43548387096774194
0.1,5,0.8,0.6,1,1,300,0.877151799687011,0.6140041383701188,0.20304568527918782,0.14814814814814814,0.3225806451612903
0.3,3,0.5,0.8,1,1,300,0.877151799687011,0.6140041383701188,0.20304568527918782,0.14814814814814814,0.3225806451612903
0.3,5,0.6,0.8,5,0,100,0.8583724569640062,0.6424023769100169,0.21645021645021645,0.14792899408284024,0.4032258064516129
0.3,5,0.5,0.8,1,0,100,0.8732394366197183,0.6196015492359932,0.20588235294117646,0.14788732394366197,0.3387096774193548
0.3,7,0.6,0.5,1,1,100,0.8732394366197183,0.6196015492359932,0.20588235294117646,0.14788732394366197,0.3387096774193548
0.05,5,0.5,0.5,5,1,300,0.7910798122065728,0.7448005093378608,0.24362606232294617,0.14776632302405499,0.6935483870967742
0.05,7,0.5,0.8,5,0,300,0.8544600938967136,0.6479997877758914,0.2184873949579832,0.14772727272727273,0.41935483870967744
0.1,5,0.5,0.6,1,0,300,0.8693270735524257,0.6251989601018677,0.20853080568720378,0.1476510067114094,0.3548387096774194
0.3,5,0.6,0.6,1,1,300,0.8841940532081377,0.6023981324278438,0.1956521739130435,0.14754098360655737,0.2903225806451613
0.1,7,0.5,0.8,1,0,300,0.8841940532081377,0.6023981324278438,0.1956521739130435,0.14754098360655737,0.2903225806451613
0.3,7,0.8,0.5,5,1,300,0.8841940532081377,0.6023981324278438,0.1956521739130435,0.14754098360655737,0.2903225806451613
0.1,5,0.5,0.8,5,1,100,0.7832550860719875,0.7559953310696095,0.2452316076294278,0.14754098360655737,0.7258064516129032
0.3,3,0.6,0.5,5,1,300,0.8466353677621283,0.6591946095076401,0.2222222222222222,0.14736842105263157,0.45161290322580644
0.1,5,0.5,0.8,5,0,100,0.7902973395931142,0.7443893251273345,0.24293785310734464,0.14726027397260275,0.6935483870967742
0.05,7,0.5,0.5,1,1,300,0.8427230046948356,0.6647920203735145,0.22393822393822393,0.14720812182741116,0.46774193548387094
0.03,5,0.8,0.8,5,1,300,0.7863849765258216,0.7499867359932089,0.24376731301939059,0.14715719063545152,0.7096774193548387
0.3,5,0.8,0.8,1,1,100,0.8763693270735524,0.6135929541595925,0.20202020202020202,0.14705882352941177,0.3225806451612903
0.1,5,0.5,0.5,1,1,300,0.8575899843505478,0.6419911926994906,0.21551724137931033,0.14705882352941177,0.4032258064516129
0.05,7,0.5,0.6,1,0,100,0.8012519561815337,0.7271859083191851,0.23952095808383234,0.14705882352941177,0.6451612903225806
0.3,3,0.6,0.6,5,0,100,0.8012519561815337,0.7271859083191851,0.23952095808383234,0.14705882352941177,0.6451612903225806
0.05,5,0.8,0.8,5,1,300,0.8161189358372457,0.7043850806451613,0.23452768729641693,0.1469387755102041,0.5806451612903226
0.03,7,0.6,0.8,1,0,300,0.8536776212832551,0.6475886035653651,0.2175732217573222,0.14689265536723164,0.41935483870967744
0.3,5,0.5,0.6,5,0,100,0.8497652582159625,0.6531860144312395,0.21951219512195122,0.14673913043478262,0.43548387096774194
0.05,5,0.6,0.6,5,0,300,0.8082942097026604,0.7155799023769099,0.2367601246105919,0.14671814671814673,0.6129032258064516
0.03,5,0.5,0.5,1,0,300,0.7856025039123631,0.7495755517826825,0.2430939226519337,0.14666666666666667,0.7096774193548387
0.03,7,0.8,0.8,5,0,300,0.827073552425665,0.6871816638370118,0.22996515679442509,0.14666666666666667,0.532258064516129
0.03,7,0.8,0.8,1,1,300,0.8458528951486698,0.6587834252971138,0.22134387351778656,0.14659685863874344,0.45161290322580644
0.03,5,0.5,0.5,1,1,300,0.7816901408450704,0.7551729626485569,0.24390243902439024,0.1465798045602606,0.7258064516129032
0.3,3,0.8,0.6,1,0,300,0.8873239436619719,0.5963895373514432,0.19101123595505617,0.14655172413793102,0.27419354838709675
0.03,5,0.6,0.6,5,0,300,0.7777777777777778,0.7607703735144311,0.24468085106382978,0.1464968152866242,0.7419354838709677
0.05,7,0.5,0.8,1,1,100,0.7965571205007824,0.732372134974533,0.23976608187134502,0.14642857142857144,0.6612903225806451
0.03,7,0.5,0.8,1,1,100,0.7738654147104851,0.7663677843803056,0.2454308093994778,0.14641744548286603,0.7580645161290323
0.03,7,0.5,0.5,5,1,300,0.7926447574334898,0.7379695458404074,0.24068767908309455,0.14634146341463414,0.6774193548387096
0.3,3,0.5,0.6,5,0,300,0.8607198748043818,0.6359825976230901,0.21238938053097345,0.14634146341463414,0.3870967741935484
0.03,7,0.5,0.6,1,0,300,0.8341158059467919,0.675575657894737,0.22627737226277372,0.14622641509433962,0.5
0.3,3,0.5,0.5,5,1,100,0.7848200312989045,0.7491643675721562,0.24242424242424243,0.1461794019933555,0.7096774193548387
0.03,7,0.8,0.6,5,1,300,0.8075117370892019,0.7151687181663836,0.2360248447204969,0.14615384615384616,0.6129032258064516
0.3,3,0.6,0.8,1,0,300,0.8794992175273866,0.6075843590831919,0.19791666666666666,0.14615384615384616,0.3064516129032258
0.03,7,0.5,0.8,1,0,100,0.7809076682316118,0.7547617784380306,0.24324324324324326,0.1461038961038961,0.7258064516129032
0.03,7,0.5,0.6,1,0,100,0.7809076682316118,0.7547617784380306,0.24324324324324326,0.1461038961038961,0.7258064516129032
0.03,7,0.5,0.6,5,1,300,0.8035993740219093,0.720766129032258,0.23708206686930092,0.14606741573033707,0.6290322580645161
0.3,3,0.6,0.5,1,0,300,0.8755868544600939,0.6131817699490661,0.20100502512562815,0.145985401459854,0.3225806451612903
0.03,5,0.6,0.6,5,1,300,0.7730829420970265,0.7659566001697793,0.24479166666666666,0.14596273291925466,0.7580645161290323
0.03,7,0.6,0.8,5,1,300,0.8184663536776213,0.6979653013582342,0.23178807947019867,0.14583333333333334,0.5645161290322581
0.3,5,0.5,0.6,5,1,300,0.8716744913928013,0.6187791808149405,0.20388349514563106,0.14583333333333334,0.3387096774193548
0.05,5,0.5,0.5,1,0,300,0.8184663536776213,0.6979653013582342,0.23178807947019867,0.14583333333333334,0.5645161290322581
0.3,3,0.5,0.5,5,0,100,0.7918622848200313,0.7375583616298811,0.24,0.14583333333333334,0.6774193548387096
0.05,5,0.6,0.5,1,1,300,0.810641627543036,0.709160123089983,0.23417721518987342,0.14566929133858267,0.5967741935483871
0.1,5,0.6,0.8,1,1,100,0.8028169014084507,0.7203549448217317,0.23636363636363636,0.1455223880597015,0.6290322580645161
0.3,3,0.5,0.8,1,0,100,0.8294209702660407,0.6807618845500849,0.22695035460992907,0.14545454545454545,0.5161290322580645
0.1,3,0.5,0.6,5,0,300,0.7949921752738655,0.7315497665534805,0.23837209302325582,0.1453900709219858,0.6612903225806451
0.03,5,0.6,0.6,1,0,300,0.7910798122065728,0.7371471774193549,0.23931623931623933,0.1453287197231834,0.6774193548387096
0.03,5,0.8,0.8,5,0,300,0.7871674491392802,0.7427445882852292,0.24022346368715083,0.14527027027027026,0.6935483870967742
0.03,7,0.8,0.8,1,0,300,0.852112676056338,0.6467662351443124,0.2157676348547718,0.1452513966480447,0.41935483870967744
0.3,3,0.6,0.6,1,1,100,0.8176838810641628,0.697554117147708,0.23102310231023102,0.14522821576763487,0.5645161290322581
0.3,7,0.8,0.6,5,0,100,0.8826291079812206,0.6015757640067911,0.1935483870967742,0.14516129032258066,0.2903225806451613
0.03,5,0.5,0.8,5,1,300,0.7754303599374022,0.7595368208828523,0.24274406332453827,0.14511041009463724,0.7419354838709677
0.3,3,0.6,0.8,5,0,100,0.8098591549295775,0.7087489388794567,0.2334384858044164,0.1450980392156863,0.5967741935483871
0.05,7,0.8,0.8,1,0,100,0.8098591549295775,0.7087489388794567,0.2334384858044164,0.1450980392156863,0.5967741935483871
0.1,5,0.6,0.5,5,1,300,0.8364632237871674,0.6691558786078098,0.22304832713754646,0.14492753623188406,0.4838709677419355
0.3,3,0.5,0.6,1,0,300,0.8748043818466353,0.6127705857385399,0.2,0.14492753623188406,0.3225806451612903
0.3,3,0.8,0.8,1,1,100,0.8364632237871674,0.6691558786078098,0.22304832713754646,0.14492753623188406,0.4838709677419355
0.05,7,0.8,0.6,5,1,300,0.8364632237871674,0.6691558786078098,0.22304832713754646,0.14492753623188406,0.4838709677419355
0.05,7,0.6,0.6,1,0,100,0.7942097026604069,0.731138582342954,0.23768115942028986,0.14487632508833923,0.6612903225806451
0.3,7,0.5,0.8,1,1,100,0.8708920187793427,0.6183679966044142,0.2028985507246377,0.14482758620689656,0.3387096774193548
0.3,7,0.8,0.5,5,0,100,0.8708920187793427,0.6183679966044142,0.2028985507246377,0.14482758620689656,0.3387096774193548
0.3,5,0.6,0.8,1,1,100,0.8708920187793427,0.6183679966044142,0.2028985507246377,0.14482758620689656,0.3387096774193548
0.05,7,0.6,0.8,1,1,300,0.8708920187793427,0.6183679966044142,0.2028985507246377,0.14482758620689656,0.3387096774193548
0.05,5,0.5,0.6,1,0,300,0.8286384976525821,0.6803507003395586,0.22614840989399293,0.14479638009049775,0.5161290322580645
0.1,5,0.6,0.6,5,1,100,0.7785602503912363,0.7535282258064516,0.24128686327077747,0.14469453376205788,0.7258064516129032
0.05,7,0.6,0.5,5,1,300,0.8208137715179968,0.6915455220713073,0.22895622895622897,0.14468085106382977,0.5483870967741935
0.03,5,0.5,0.6,5,0,300,0.7746478873239436,0.759125636672326,0.24210526315789474,0.14465408805031446,0.7419354838709677
0.1,5,0.6,0.8,5,0,300,0.8630672926447575,0.629562818336163,0.2081447963800905,0.14465408805031446,0.3709677419354839
0.03,7,0.5,0.8,5,1,300,0.8129890453834115,0.7027403438030561,0.2315112540192926,0.14457831325301204,0.5806451612903226
0.03,7,0.8,0.6,5,0,300,0.809076682316119,0.7083377546689303,0.23270440251572327,0.14453125,0.5967741935483871
0.3,3,0.5,0.5,1,1,100,0.809076682316119,0.7083377546689303,0.23270440251572327,0.14453125,0.5967741935483871
0.05,5,0.8,0.6,5,1,300,0.8051643192488263,0.7139351655348047,0.23384615384615384,0.1444866920152091,0.6129032258064516
0.05,7,0.6,0.6,1,1,100,0.7895148669796557,0.7363248089983021,0.23796033994334279,0.14432989690721648,0.6774193548387096
0.1,5,0.6,0.5,5,0,100,0.7777777777777778,0.7531170415959252,0.24064171122994651,0.14423076923076922,0.7258064516129032
0.05,7,0.6,0.6,5,0,100,0.7777777777777778,0.7531170415959252,0.24064171122994651,0.14423076923076922,0.7258064516129032
0.03,5,0.8,0.6,5,1,300,0.7777777777777778,0.7531170415959252,0.24064171122994651,0.14423076923076922,0.7258064516129032
0.3,3,0.8,0.8,1,0,300,0.8896713615023474,0.5899697580645161,0.18497109826589594,0.14414414414414414,0.25806451612903225
0.05,5,0.8,0.8,1,0,100,0.7660406885758998,0.7699092741935484,0.2430379746835443,0.14414414414414414,0.7741935483870968
0.3,5,0.8,0.5,5,0,300,0.8896713615023474,0.5899697580645161,0.18497109826589594,0.14414414414414414,0.25806451612903225
0.05,5,0.6,0.6,1,1,300,0.8278560250391236,0.6799395161290323,0.22535211267605634,0.14414414414414414,0.5161290322580645
0.1,3,0.8,0.8,1,1,300,0.8278560250391236,0.6799395161290323,0.22535211267605634,0.14414414414414414,0.5161290322580645
0.05,7,0.8,0.5,5,1,300,0.823943661971831,0.6855369269949065,0.2268041237113402,0.14410480349344978,0.532258064516129
0.1,5,0.8,0.8,1,0,300,0.8818466353677621,0.6011645797962648,0.1925133689839572,0.144,0.2903225806451613
0.1,5,0.6,0.8,1,0,300,0.8779342723004695,0.6067619906621392,0.1958762886597938,0.14393939393939395,0.3064516129032258
0.05,7,0.8,0.8,1,1,100,0.8043818466353677,0.7135239813242785,0.2331288343558282,0.14393939393939395,0.6129032258064516
0.1,5,0.8,0.8,5,1,100,0.7926447574334898,0.7303162139219015,0.23631123919308358,0.14385964912280702,0.6612903225806451
0.3,7,0.8,0.6,5,1,100,0.8701095461658842,0.6179568123938879,0.20192307692307693,0.14383561643835616,0.3387096774193548
0.1,5,0.8,0.6,5,1,100,0.7848200312989045,0.7415110356536503,0.23822714681440443,0.14381270903010032,0.6935483870967742
0.1,5,0.6,0.5,1,1,100,0.7848200312989045,0.7415110356536503,0.23822714681440443,0.14381270903010032,0.6935483870967742
0.1,5,0.8,0.6,5,0,100,0.7848200312989045,0.7415110356536503,0.23822714681440443,0.14381270903010032,0.6935483870967742
0.05,5,0.6,0.5,5,1,300,0.7848200312989045,0.7415110356536503,0.23822714681440443,0.14381270903010032,0.6935483870967742
0.05,7,0.8,0.6,5,1,100,0.7809076682316118,0.7471084465195247,0.2391304347826087,0.1437908496732026,0.7096774193548387
0.03,5,0.6,0.5,1,1,300,0.7809076682316118,0.7471084465195247,0.2391304347826087,0.1437908496732026,0.7096774193548387
0.05,7,0.5,0.6,5,0,100,0.7769953051643192,0.752705857385399,0.24,0.14376996805111822,0.7258064516129032
0.3,3,0.5,0.8,5,1,300,0.8544600938967136,0.6403464558573854,0.211864406779661,0.14367816091954022,0.4032258064516129
0.05,7,0.5,0.6,1,1,300,0.8544600938967136,0.6403464558573854,0.211864406779661,0.14367816091954022,0.4032258064516129
0.1,7,0.5,0.8,1,0,100,0.8505477308294209,0.6459438667232598,0.2139917695473251,0.143646408839779,0.41935483870967744
0.3,5,0.5,0.6,5,1,100,0.838810641627543,0.6627360993208828,0.2196969696969697,0.14356435643564355,0.46774193548387094
0.3,5,0.5,0.5,5,0,100,0.8348982785602503,0.6683335101867572,0.22140221402214022,0.14354066985645933,0.4838709677419355
0.1,7,0.8,0.6,5,1,100,0.8114241001564946,0.7019179753820033,0.23003194888178913,0.14342629482071714,0.5806451612903226
0.05,5,0.8,0.6,5,0,300,0.8075117370892019,0.7075153862478777,0.23125,0.1434108527131783,0.5967741935483871
0.1,3,0.5,0.8,5,0,300,0.7996870109546166,0.7187102079796264,0.23353293413173654,0.14338235294117646,0.6290322580645161
0.05,5,0.8,0.5,5,1,300,0.795774647887324,0.7243076188455008,0.23460410557184752,0.14336917562724014,0.6451612903225806
0.03,7,0.8,0.8,1,0,100,0.7801251956181534,0.7466972623089984,0.23848238482384823,0.14332247557003258,0.7096774193548387
0.03,5,0.8,0.5,1,1,300,0.7801251956181534,0.7466972623089984,0.23848238482384823,0.14332247557003258,0.7096774193548387
0.01,7,0.5,0.8,1,0,300,0.7762128325508607,0.7522946731748728,0.2393617021276596,0.14331210191082802,0.7258064516129032
0.03,7,0.6,0.8,1,1,100,0.7723004694835681,0.757892084040747,0.2402088772845953,0.14330218068535824,0.7419354838709677
0.03,5,0.5,0.5,5,0,300,0.7683881064162754,0.7634894949066214,0.24102564102564103,0.14329268292682926,0.7580645161290323
0.1,5,0.5,0.8,1,1,100,0.8028169014084507,0.7127016129032258,0.23170731707317074,0.14285714285714285,0.6129032258064516
0.3,5,0.5,0.5,1,1,100,0.8575899843505478,0.6343378607809848,0.20869565217391303,0.14285714285714285,0.3870967741935484
0.1,7,0.6,0.8,1,1,100,0.8536776212832551,0.6399352716468591,0.2109704641350211,0.14285714285714285,0.4032258064516129
0.03,7,0.6,0.6,5,0,100,0.7636932707355243,0.7686757215619694,0.24120603015075376,0.14285714285714285,0.7741935483870968
0.03,5,0.8,0.8,1,1,300,0.798904538341158,0.7182990237691,0.23283582089552238,0.14285714285714285,0.6290322580645161
0.05,7,0.6,0.6,5,1,300,0.8380281690140845,0.6623249151103565,0.2188679245283019,0.14285714285714285,0.46774193548387094
0.1,7,0.5,0.5,5,0,300,0.8615023474178404,0.6287404499151105,0.2062780269058296,0.14285714285714285,0.3709677419354839
0.01,7,0.6,0.6,1,0,300,0.7793427230046949,0.746286078098472,0.23783783783783785,0.14285714285714285,0.7096774193548387
0.05,7,0.8,0.8,5,1,100,0.7871674491392802,0.7350912563667232,0.23595505617977527,0.14285714285714285,0.6774193548387096
0.3,7,0.6,0.8,5,0,100,0.877151799687011,0.6063508064516129,0.19487179487179487,0.14285714285714285,0.3064516129032258
0.03,7,0.6,0.6,1,1,100,0.7754303599374022,0.7518834889643463,0.23872679045092837,0.14285714285714285,0.7258064516129032
0.3,5,0.8,0.5,5,1,300,0.877151799687011,0.6063508064516129,0.19487179487179487,0.14285714285714285,0.3064516129032258
0.03,5,0.8,0.6,5,0,300,0.7754303599374022,0.7518834889643463,0.23872679045092837,0.14285714285714285,0.7258064516129032
0.03,7,0.5,0.8,5,0,300,0.8184663536776213,0.6903119694397284,0.22666666666666666,0.14285714285714285,0.5483870967741935
0.05,7,0.5,0.6,1,1,100,0.7910798122065728,0.729493845500849,0.2349570200573066,0.14285714285714285,0.6612903225806451
0.1,5,0.5,0.5,5,1,300,0.8302034428794992,0.6735197368421052,0.2222222222222222,0.14285714285714285,0.5
0.05,5,0.6,0.8,1,1,100,0.758998435054773,0.7738619482173175,0.2413793103448276,0.14244186046511628,0.7903225806451613
0.05,3,0.6,0.8,1,1,300,0.770735524256651,0.7570697156196944,0.23896103896103896,0.14241486068111456,0.7419354838709677
0.01,7,0.5,0.6,1,1,300,0.7746478873239436,0.75147230475382,0.23809523809523808,0.14240506329113925,0.7258064516129032
0.03,7,0.8,0.8,1,1,100,0.7746478873239436,0.75147230475382,0.23809523809523808,0.14240506329113925,0.7258064516129032
0.01,7,0.6,0.8,1,0,300,0.7785602503912363,0.7458748938879457,0.2371967654986523,0.1423948220064725,0.7096774193548387
0.03,7,0.6,0.5,5,1,300,0.7902973395931142,0.7290826612903225,0.2342857142857143,0.1423611111111111,0.6612903225806451
0.03,5,0.5,0.8,1,0,300,0.8020344287949922,0.7122904286926994,0.23100303951367782,0.14232209737827714,0.6129032258064516
0.3,3,0.6,0.5,1,1,100,0.8098591549295775,0.7010956069609507,0.22857142857142856,0.1422924901185771,0.5806451612903226
0.03,7,0.6,0.6,5,0,300,0.8098591549295775,0.7010956069609507,0.22857142857142856,0.1422924901185771,0.5806451612903226
0.05,5,0.5,0.8,5,0,300,0.8176838810641628,0.689900785229202,0.22591362126245848,0.14225941422594143,0.5483870967741935
0.1,5,0.5,0.6,1,1,300,0.8607198748043818,0.628329265704584,0.20535714285714285,0.1419753086419753,0.3709677419354839
0.1,5,0.6,0.6,1,1,300,0.8646322378716745,0.6227318548387097,0.20276497695852536,0.14193548387096774,0.3548387096774194
0.05,7,0.8,0.6,5,0,100,0.7816901408450704,0.739866298811545,0.2356164383561644,0.1419141914191419,0.6935483870967742
0.01,7,0.8,0.8,1,0,300,0.7816901408450704,0.739866298811545,0.2356164383561644,0.1419141914191419,0.6935483870967742
0.1,5,0.8,0.8,5,0,100,0.7895148669796557,0.7286714770797962,0.2336182336182336,0.14186851211072665,0.6612903225806451
0.05,7,0.6,0.5,1,0,100,0.7934272300469484,0.7230740662139219,0.23255813953488372,0.14184397163120568,0.6451612903225806
0.1,7,0.5,0.5,5,1,100,0.797339593114241,0.7174766553480475,0.2314540059347181,0.14181818181818182,0.6290322580645161
0.05,5,0.6,0.6,5,1,300,0.797339593114241,0.7174766553480475,0.2314540059347181,0.14181818181818182,0.6290322580645161
0.3,7,0.6,0.8,1,1,100,0.8763693270735524,0.6059396222410866,0.19387755102040816,0.1417910447761194,0.3064516129032258
0.3,3,0.8,0.6,5,1,100,0.8012519561815337,0.7118792444821731,0.23030303030303031,0.1417910447761194,0.6129032258064516
0.1,5,0.5,0.8,1,0,100,0.8051643192488263,0.7062818336162988,0.22910216718266255,0.1417624521072797,0.5967741935483871
0.03,7,0.6,0.6,5,1,300,0.8051643192488263,0.7062818336162988,0.22910216718266255,0.1417624521072797,0.5967741935483871
0.3,3,0.8,0.5,1,0,300,0.8802816901408451,0.6003422113752122,0.19047619047619047,0.14173228346456693,0.2903225806451613
0.03,7,0.8,0.8,5,1,300,0.8208137715179968,0.6838921901528013,0.22372881355932203,0.14163090128755365,0.532258064516129
0.05,5,0.5,0.8,1,0,100,0.7574334898278561,0.7730395797962648,0.24019607843137256,0.1416184971098266,0.7903225806451613
0.3,7,0.8,0.8,1,0,100,0.892018779342723,0.5835499787775892,0.17857142857142858,0.14150943396226415,0.24193548387096775
0.03,7,0.5,0.8,1,1,300,0.8364632237871674,0.661502546689304,0.21722846441947566,0.14146341463414633,0.46774193548387094
0.1,7,0.6,0.5,5,1,100,0.7965571205007824,0.7170654711375212,0.23076923076923078,0.14130434782608695,0.6290322580645161
0.1,7,0.5,0.5,5,0,100,0.8043818466353677,0.7058706494057725,0.22839506172839505,0.14122137404580154,0.5967741935483871
0.03,5,0.8,0.8,1,0,300,0.8043818466353677,0.7058706494057725,0.22839506172839505,0.14122137404580154,0.5967741935483871
0.3,3,0.8,0.8,5,0,100,0.8082942097026604,0.7002732385398981,0.22712933753943218,0.1411764705882353,0.5806451612903226
0.03,7,0.8,0.8,5,0,100,0.7644757433489828,0.7614335738539898,0.2379746835443038,0.14114114114114115,0.7580645161290323
0.3,3,0.6,0.6,1,0,100,0.812206572769953,0.6946758276740238,0.22580645161290322,0.14112903225806453,0.5645161290322581
0.01,7,0.5,0.8,1,1,300,0.7723004694835681,0.7502387521222411,0.23622047244094488,0.14106583072100312,0.7258064516129032
0.05,5,0.8,0.8,5,0,300,0.8200312989045383,0.683481005942275,0.22297297297297297,0.14102564102564102,0.532258064516129
0.03,5,0.6,0.8,5,1,300,0.7801251956181534,0.7390439303904923,0.23433242506811988,0.14098360655737704,0.6935483870967742
0.1,5,0.6,0.8,5,0,100,0.784037558685446,0.7334465195246179,0.23333333333333334,0.14093959731543623,0.6774193548387096
0.1,5,0.5,0.6,1,1,100,0.7918622848200313,0.7222516977928692,0.23121387283236994,0.14084507042253522,0.6451612903225806
0.05,5,0.6,0.8,1,0,100,0.7597809076682316,0.7666198005093379,0.23821339950372208,0.14076246334310852,0.7741935483870968
0.1,7,0.5,0.8,1,1,300,0.8755868544600939,0.6055284380305602,0.19289340101522842,0.14074074074074075,0.3064516129032258
0.05,5,0.6,0.8,1,1,300,0.8395931142410016,0.6554939516129032,0.21455938697318008,0.1407035175879397,0.45161290322580644
0.05,7,0.5,0.6,5,1,100,0.7715179968701096,0.7498275679117148,0.2356020942408377,0.140625,0.7258064516129032
0.1,5,0.6,0.5,5,0,300,0.8435054773082942,0.649896540747029,0.2125984251968504,0.140625,0.43548387096774194
0.03,7,0.8,0.6,1,1,100,0.7754303599374022,0.7442301570458405,0.23466666666666666,0.14057507987220447,0.7096774193548387
0.3,5,0.8,0.8,5,0,300,0.8873239436619719,0.5887362054329371,0.18181818181818182,0.14035087719298245,0.25806451612903225
0.01,7,0.6,0.8,5,0,300,0.758998435054773,0.7662086162988115,0.2376237623762376,0.14035087719298245,0.7741935483870968
0.05,5,0.5,0.6,1,0,100,0.758998435054773,0.7662086162988115,0.2376237623762376,0.14035087719298245,0.7741935483870968
0.3,5,0.5,0.8,5,1,100,0.8552425665101722,0.6331043081494058,0.20600858369098712,0.14035087719298245,0.3870967741935484
0.05,7,0.8,0.6,1,1,300,0.8591549295774648,0.6275068972835315,0.20353982300884957,0.1402439024390244,0.3709677419354839
0.01,7,0.8,0.8,1,1,300,0.770735524256651,0.7494163837011885,0.2349869451697128,0.14018691588785046,0.7258064516129032
0.03,5,0.8,0.5,5,0,300,0.770735524256651,0.7494163837011885,0.2349869451697128,0.14018691588785046,0.7258064516129032
0.03,5,0.6,0.5,5,0,300,0.770735524256651,0.7494163837011885,0.2349869451697128,0.14018691588785046,0.7258064516129032
0.3,3,0.6,0.8,5,1,100,0.8028169014084507,0.7050482809847198,0.22699386503067484,0.14015151515151514,0.5967741935483871
0.3,3,0.8,0.8,1,0,100,0.8348982785602503,0.6606801782682513,0.21561338289962825,0.14009661835748793,0.46774193548387094
0.03,7,0.5,0.5,1,1,300,0.8067292644757433,0.6994508701188454,0.22570532915360503,0.14007782101167315,0.5806451612903226
0.03,7,0.6,0.6,1,0,100,0.7785602503912363,0.7382215619694398,0.23306233062330622,0.14006514657980457,0.6935483870967742
0.1,7,0.8,0.5,5,0,300,0.86697965571205,0.6163120755517826,0.19811320754716982,0.14,0.3387096774193548
0.05,7,0.5,0.5,1,1,100,0.7863849765258216,0.727026740237691,0.23098591549295774,0.13993174061433447,0.6612903225806451
0.1,5,0.8,0.5,1,1,100,0.7863849765258216,0.727026740237691,0.23098591549295774,0.13993174061433447,0.6612903225806451
0.05,7,0.6,0.5,1,1,100,0.7863849765258216,0.727026740237691,0.23098591549295774,0.13993174061433447,0.6612903225806451
0.3,5,0.6,0.6,5,1,100,0.8427230046948356,0.6494853565365025,0.21176470588235294,0.13989637305699482,0.43548387096774194
0.05,5,0.5,0.8,1,0,300,0.8427230046948356,0.6494853565365025,0.21176470588235294,0.13989637305699482,0.43548387096774194
0.3,3,0.5,0.5,1,0,300,0.8708920187793427,0.6107146646859083,0.1951219512195122,0.13986013986013987,0.3225806451612903
0.03,5,0.6,0.5,5,1,300,0.7660406885758998,0.7546026103565366,0.23529411764705882,0.1398176291793313,0.7419354838709677
0.1,5,0.6,0.6,1,0,100,0.7942097026604069,0.7158319185059422,0.2287390029325513,0.13978494623655913,0.6290322580645161
0.03,7,0.8,0.5,5,1,300,0.7942097026604069,0.7158319185059422,0.2287390029325513,0.13978494623655913,0.6290322580645161
0.1,3,0.8,0.6,5,1,300,0.7981220657276995,0.7102345076400678,0.2275449101796407,0.13970588235294118,0.6129032258064516
0.3,7,0.6,0.6,1,0,100,0.8748043818466353,0.605117253820034,0.1919191919191919,0.13970588235294118,0.3064516129032258
0.01,7,0.6,0.8,1,1,300,0.7738654147104851,0.7434077886247877,0.23342175066312998,0.13968253968253969,0.7096774193548387
0.1,7,0.5,0.5,5,1,300,0.8505477308294209,0.6382905348047537,0.2074688796680498,0.13966480446927373,0.4032258064516129
0.1,5,0.8,0.6,1,0,300,0.878716744913928,0.5995198429541596,0.18848167539267016,0.13953488372093023,0.2903225806451613
0.03,5,0.6,0.5,1,0,300,0.7816901408450704,0.7322129668930389,0.23140495867768596,0.13953488372093023,0.6774193548387096
0.3,3,0.5,0.6,5,1,300,0.8544600938967136,0.6326931239388796,0.20512820512820512,0.13953488372093023,0.3870967741935484
0.03,5,0.5,0.5,5,1,300,0.7613458528951487,0.7597888370118845,0.23558897243107768,0.1394658753709199,0.7580645161290323
0.03,7,0.6,0.5,1,1,300,0.8098591549295775,0.6934422750424449,0.22364217252396165,0.1394422310756972,0.5645161290322581
0.1,7,0.6,0.6,5,1,100,0.8098591549295775,0.6934422750424449,0.22364217252396165,0.1394422310756972,0.5645161290322581
0.3,5,0.8,0.6,5,0,100,0.8583724569640062,0.6270957130730052,0.2026431718061674,0.1393939393939394,0.3709677419354839
0.05,3,0.6,0.6,1,0,300,0.7652582159624414,0.7541914261460102,0.23469387755102042,0.1393939393939394,0.7419354838709677
0.05,3,0.8,0.8,1,1,300,0.769170579029734,0.7485940152801358,0.23376623376623376,0.1393188854489164,0.7258064516129032
